model,cadence_s,first_report_s,trial_idx,max_visits,dt_ms,visits_at_first_packet,error,timestamp
fdx6d,0.25,0.027,12,2000000,569.2894700169563,11,,1779003019.9603326
fdx6d,0.125,0.001,12,2000000,558.1151160001755,2,,1779003020.7761416
b18c384nbt,0.25,0.035,13,2000000,330.4494850039482,251,,1779003021.3655002
b18c384nbt,0.25,0.075,13,2000000,398.2621940076351,311,,1779003022.0224986
b18c384nbt,0.25,0.028,13,2000000,343.541797965765,254,,1779003022.6251464
b18c384nbt,0.125,0.06,13,2000000,225.95818799734116,107,,1779003023.1085818
b18c384nbt,0.25,0.045,13,2000000,354.7541809976101,244,,1779003023.7223783
b18c384nbt,0.25,0.027,13,2000000,319.1665569841862,212,,1779003024.3002813
b18c384nbt,0.125,0.02,13,2000000,177.55990400910378,46,,1779003024.7402544
b18c384nbt,0.125,0.018,13,2000000,179.9187050163746,63,,1779003025.1777024
b18c384nbt,0.125,0.04,13,2000000,211.47436103224754,85,,1779003025.64659
b18c384nbt,0.125,0.03,13,2000000,194.5619390308857,48,,1779003026.106309
b18c384nbt,0.125,0.028,13,2000000,213.63219499588013,73,,1779003026.5783775
b18c384nbt,0.125,0.01,13,2000000,172.11394500732422,49,,1779003027.0087907
b18c384nbt,0.125,0.022,13,2000000,202.37014001607895,83,,1779003027.4695811
b18c384nbt,0.125,0.026,13,2000000,213.14614501595497,76,,1779003027.9405818
b18c384nbt,0.75,0.0,13,2000000,797.4549629986286,880,,1779003028.9969046
b18c384nbt,0.4,0.0,13,2000000,436.5848509967327,393,,1779003029.6967065
b18c384nbt,0.125,0.005,13,2000000,159.9349550306797,51,,1779003030.1152287
b18c384nbt,0.125,0.045,13,2000000,201.15315300226212,83,,1779003030.5745614
b18c384nbt,0.03,0.0,13,2000000,132.6754529774189,10,,1779003030.9649096
b18c384nbt,0.25,0.125,13,2000000,183.73527199029922,28,,1779003031.4064236
b18c384nbt,0.25,0.03,13,2000000,406.4363969862461,220,,1779003032.085995
b18c384nbt,0.25,0.015,13,2000000,302.8417019844055,233,,1779003032.6525548
b18c384nbt,0.25,0.025,13,2000000,323.9092590212822,269,,1779003033.2373967
b18c384nbt,0.1,0.0,13,2000000,126.54217800498009,1,,1779003033.6248434
b18c384nbt,0.125,0.012,13,2000000,185.06071001291275,51,,1779003034.068203
b18c384nbt,0.25,0.04,13,2000000,352.4308699965477,258,,1779003034.682065
b18c384nbt,0.125,0.001,13,2000000,184.47898000478745,14,,1779003035.130425
b18c384nbt,0.125,0.008,13,2000000,185.6991100013256,35,,1779003035.5741384
b18c384nbt,0.125,0.05,13,2000000,208.2655509710312,114,,1779003036.039692
b18c384nbt,0.25,0.032,13,2000000,343.8407859802246,225,,1779003036.641582
b18c384nbt,0.25,0.018,13,2000000,309.82743299007416,206,,1779003037.2141645
b18c384nbt,0.125,0.035,13,2000000,191.26338201761246,95,,1779003037.6640012
b18c384nbt,0.25,0.06,13,2000000,357.65335896611214,245,,1779003038.2863243
b18c384nbt,0.125,0.003,13,2000000,187.96645200252533,52,,1779003038.7333655
b18c384nbt,0.05,0.0,13,2000000,,,,1779003040.9955695
b18c384nbt,0.15,0.0,13,2000000,247.6371349990368,3,,1779003041.509396
b18c384nbt,1.0,0.0,13,2000000,1051.2268680036068,1234,,1779003042.819115
b18c384nbt,0.25,0.01,13,2000000,307.1769149899483,198,,1779003043.3839266
b18c384nbt,0.25,0.024,13,2000000,309.47351598739624,231,,1779003043.951612
b18c384nbt,0.125,0.024,13,2000000,183.3885099887848,68,,1779003044.3929093
b18c384nbt,0.25,0.008,13,2000000,308.2517769932747,226,,1779003044.9595895
b18c384nbt,0.06,0.0,13,2000000,153.0319219827652,1,,1779003054.5753644
b18c384nbt,0.25,0.003,13,2000000,293.1790130138397,204,,1779003055.1276002
b18c384nbt,0.125,0.021,13,2000000,176.35500797629356,85,,1779003055.5625732
b18c384nbt,0.175,0.0,13,2000000,220.85952401161194,116,,1779003056.045798
b18c384nbt,0.25,0.15,13,2000000,192.6197640299797,91,,1779003056.4976156
b18c384nbt,0.25,0.1,13,2000000,136.40818402171135,11,,1779003056.8912272
b18c384nbt,0.25,0.001,13,2000000,319.7560169696808,214,,1779003057.4718988
b18c384nbt,0.25,0.026,13,2000000,315.4202480018139,244,,1779003058.0465505
b18c384nbt,0.125,0.023,13,2000000,175.1458999812603,71,,1779003058.4794564
b18c384nbt,0.25,0.005,13,2000000,301.46754199266434,210,,1779003059.0401409
b18c384nbt,0.25,0.012,13,2000000,310.7813320159912,238,,1779003059.6084862
b18c384nbt,0.075,0.0,13,2000000,128.98470297455788,3,,1779003059.996635
b18c384nbt,0.25,0.02,13,2000000,321.95403999090195,244,,1779003060.5766103
b18c384nbt,0.25,0.022,13,2000000,320.97622498869896,240,,1779003061.155714
b18c384nbt,0.125,0.1,13,2000000,134.16832304000854,2,,1779003061.547768
b18c384nbt,0.04,0.0,13,2000000,148.89385399222374,31,,1779003061.95391
b18c384nbt,0.125,0.027,13,2000000,191.9216249883175,83,,1779003062.404283
b18c384nbt,0.25,0.115,13,2000000,175.0370380282402,22,,1779003062.8377082
b18c384nbt,0.25,0.175,13,2000000,236.93200197815895,51,,1779003063.3326023
b18c384nbt,0.2,0.0,13,2000000,241.47620397806168,150,,1779003063.8324034
b18c384nbt,0.3,0.0,13,2000000,343.38449001312256,279,,1779003064.4338977
b18c384nbt,0.125,0.115,13,2000000,149.9453759789467,20,,1779003064.8416648
b18c384nbt,0.125,0.015,13,2000000,206.34790500998497,56,,1779003065.3128023
b18c384nbt,0.125,0.075,13,2000000,116.19804200530052,1,,1779003065.6875725
b18c384nbt,0.125,0.025,13,2000000,194.33808702230453,64,,1779003066.1411161
b18c384nbt,0.25,0.05,13,2000000,360.2154370248318,298,,1779003066.766574
b18c384nbt,0.25,0.021,13,2000000,323.12899002432823,238,,1779003067.3471649
b18c384nbt,0.25,0.0,13,2000000,301.4352919757366,227,,1779003067.9072082
b18c384nbt,0.25,0.2,13,2000000,238.13928398489952,143,,1779003068.4054058
b18c384nbt,0.02,0.0,13,2000000,144.19633999466896,1,,1779003068.8076215
b18c384nbt,0.125,0.0,13,2000000,167.06206598877907,53,,1779003069.2366338
b18c384nbt,0.25,0.023,13,2000000,300.48302298784256,230,,1779003069.7950146
b18c384nbt,0.5,0.0,13,2000000,573.4419250190258,572,,1779003070.6266487
b18c384nbt,0.125,0.032,13,2000000,205.9565859735012,53,,1779003071.0958662
b28c512nbt,0.03,0.0,13,2000000,213.6482410132885,2,,1779003071.569754
b28c512nbt,0.25,0.012,13,2000000,293.58915600180626,64,,1779003072.1246216
b28c512nbt,0.125,0.024,13,2000000,207.39418199658394,1,,1779003072.5914493
b28c512nbt,0.05,0.0,13,2000000,207.34067097306252,1,,1779003073.0568702
b28c512nbt,0.125,0.008,13,2000000,293.5706829726696,50,,1779003073.6107035
b28c512nbt,0.125,0.028,13,2000000,334.82561898231506,53,,1779003074.2051883
b28c512nbt,0.06,0.0,13,2000000,213.18797200918198,1,,1779003074.6770463
b28c512nbt,0.25,0.115,13,2000000,438.8016520142555,115,,1779003075.3735583
b28c512nbt,0.25,0.01,13,2000000,293.4650729894638,43,,1779003075.926584
b28c512nbt,0.125,0.021,13,2000000,311.0100510120392,47,,1779003076.4948251
b28c512nbt,0.25,0.023,13,2000000,351.3544559776783,65,,1779003077.1050613
b28c512nbt,0.25,0.018,13,2000000,304.20104798674583,55,,1779003077.6676605
b28c512nbt,0.25,0.075,13,2000000,367.4860190153122,34,,1779003078.293567
b28c512nbt,0.15,0.0,13,2000000,179.7921880185604,1,,1779003078.731043
b28c512nbt,0.25,0.021,13,2000000,364.06675800681114,45,,1779003079.3543246
b28c512nbt,0.25,0.032,13,2000000,392.284088999033,71,,1779003080.0063195
b28c512nbt,0.125,0.032,13,2000000,194.26542499661446,1,,1779003080.458759
b28c512nbt,0.125,0.05,13,2000000,202.8028700053692,1,,1779003080.9184217
b28c512nbt,0.25,0.028,13,2000000,320.67096999287605,64,,1779003081.4977431
b28c512nbt,0.075,0.0,13,2000000,261.6344670057297,27,,1779003082.0174038
b28c512nbt,0.125,0.022,13,2000000,305.5758650004864,60,,1779003082.583798
b28c512nbt,0.02,0.0,13,2000000,211.5955990254879,1,,1779003083.053959
b28c512nbt,0.125,0.001,13,2000000,315.55184200406075,21,,1779003083.6272259
b28c512nbt,0.25,0.026,13,2000000,,,,1779003085.8885512
b28c512nbt,0.125,0.075,13,2000000,403.4813770055771,58,,1779003086.5532415
b28c512nbt,0.1,0.0,13,2000000,251.75028097629547,12,,1779003087.0636692
b28c512nbt,0.125,0.02,13,2000000,323.15722501277924,60,,1779003087.6472044
b28c512nbt,0.125,0.015,13,2000000,313.4229260087013,48,,1779003088.218685
b28c512nbt,0.25,0.2,13,2000000,234.61276999115944,4,,1779003088.7106524
b28c512nbt,0.25,0.045,13,2000000,332.92887699604034,60,,1779003089.302019
b28c512nbt,0.125,0.003,13,2000000,287.6407260000706,31,,1779003089.8472996
b28c512nbt,0.04,0.0,13,2000000,232.1458159983158,4,,1779003090.3383138
b28c512nbt,0.125,0.005,13,2000000,187.11016100645065,1,,1779003090.7835925
b28c512nbt,0.125,0.0,13,2000000,291.8755470216274,47,,1779003091.3385763
b28c512nbt,0.125,0.045,13,2000000,219.33802598714828,2,,1779003091.8165746
b28c512nbt,0.75,0.0,13,2000000,810.3588199913502,403,,1779003092.8842156
b28c512nbt,0.25,0.1,13,2000000,425.6955200135708,94,,1779003093.568295
b28c512nbt,0.125,0.1,13,2000000,290.35832500457764,1,,1779003094.1190617
b28c512nbt,0.125,0.026,13,2000000,314.2966560125351,53,,1779003094.69334
b28c512nbt,0.25,0.125,13,2000000,447.20517897605896,138,,1779003095.3984175
b28c512nbt,0.25,0.02,13,2000000,346.476360976696,50,,1779003096.004234
b28c512nbt,0.125,0.01,13,2000000,337.16815599799156,57,,1779003096.599326
b28c512nbt,0.25,0.027,13,2000000,312.73263198137283,60,,1779003097.1698232
b28c512nbt,0.3,0.0,13,2000000,345.0502029955387,74,,1779003097.7720864
b28c512nbt,0.25,0.15,13,2000000,190.5515759885311,2,,1779003098.2236536
b28c512nbt,0.125,0.06,13,2000000,258.41040700674057,9,,1779003098.7402575
b28c512nbt,0.25,0.024,13,2000000,356.69579499959946,52,,1779003099.3546247
b28c512nbt,0.125,0.035,13,2000000,332.99956598877907,56,,1779003099.9475796
b28c512nbt,0.25,0.175,13,2000000,227.36053502559662,2,,1779003100.4332366
b28c512nbt,0.2,0.0,13,2000000,253.3740449845791,16,,1779003100.9467149
b28c512nbt,1.0,0.0,13,2000000,1045.988205999136,598,,1779003102.2576396
b28c512nbt,0.125,0.023,13,2000000,176.4779869914055,1,,1779003102.6919427
b28c512nbt,0.25,0.035,13,2000000,315.68370801210403,72,,1779003103.2640343
b28c512nbt,0.125,0.04,13,2000000,324.64827701449394,39,,1779003103.8493423
b28c512nbt,0.175,0.0,13,2000000,203.38046899437904,4,,1779003104.3115022
b28c512nbt,0.25,0.001,13,2000000,277.8345789909363,37,,1779003104.8466601
b28c512nbt,0.125,0.025,13,2000000,327.5119730234146,64,,1779003105.4315753
b28c512nbt,0.25,0.003,13,2000000,292.82810097932816,18,,1779003105.9818463
b28c512nbt,0.25,0.015,13,2000000,293.2106849849224,57,,1779003106.5322914
b28c512nbt,0.25,0.06,13,2000000,343.7102740108967,100,,1779003107.1342156
b28c512nbt,0.25,0.03,13,2000000,317.97820699214935,70,,1779003107.7135873
b28c512nbt,0.125,0.115,13,2000000,384.8404459953308,21,,1779003108.3561757
b28c512nbt,0.125,0.027,13,2000000,234.0290139913559,2,,1779003108.8505945
b28c512nbt,0.25,0.04,13,2000000,,,,1779003111.1046367
b28c512nbt,0.25,0.05,13,2000000,361.29161101579666,58,,1779003111.7262077
b28c512nbt,0.5,0.0,13,2000000,543.2669090032578,177,,1779003112.5274284
b28c512nbt,0.25,0.025,13,2000000,317.608343988657,50,,1779003113.1026351
b28c512nbt,0.25,0.008,13,2000000,287.0678369998932,31,,1779003113.648214
b28c512nbt,0.4,0.0,13,2000000,432.3945850133896,133,,1779003114.3386018
b28c512nbt,0.125,0.012,13,2000000,294.9670979678631,41,,1779003114.8921735
b28c512nbt,0.25,0.0,13,2000000,315.3675630092621,30,,1779003115.4695776
b28c512nbt,0.125,0.018,13,2000000,349.0510030090809,65,,1779003116.0778544
b28c512nbt,0.125,0.03,13,2000000,376.0006110072136,18,,1779003116.7145586
b28c512nbt,0.25,0.005,13,2000000,386.23023599386215,22,,1779003117.358607
b28c512nbt,0.25,0.022,13,2000000,396.51278203725815,57,,1779003118.0142584
fdx6d,0.125,0.01,13,2000000,568.4004249870777,1,,1779003118.8412948
fdx6d,0.25,0.015,13,2000000,546.7008619904518,7,,1779003119.6491075
fdx6d,0.125,0.1,13,2000000,651.6261800229549,2,,1779003120.5606391
fdx6d,0.04,0.0,13,2000000,439.8835670053959,1,,1779003121.2585855
fdx6d,0.15,0.0,13,2000000,688.4642209708691,2,,1779003122.2055788
fdx6d,0.25,0.04,13,2000000,583.7955470085144,6,,1779003123.0477026
fdx6d,0.3,0.0,13,2000000,644.9893510043621,1,,1779003123.9710796
fdx6d,0.06,0.0,13,2000000,460.53155797719955,1,,1779003124.6898096
fdx6d,0.125,0.024,13,2000000,558.4304030239582,4,,1779003125.5065446
fdx6d,0.125,0.075,13,2000000,612.6023789942265,6,,1779003126.3767252
fdx6d,0.4,0.0,13,2000000,436.7394119799137,2,,1779003127.0734925
fdx6d,0.25,0.026,13,2000000,604.2268449962139,9,,1779003127.9376302
fdx6d,0.125,0.045,13,2000000,453.8697110414505,2,,1779003128.648577
fdx6d,0.125,0.001,13,2000000,433.2079850137234,1,,1779003129.3398252
fdx6d,0.25,0.008,13,2000000,563.5160339772701,8,,1779003130.162352
fdx6d,0.25,0.1,13,2000000,398.08394902944565,1,,1779003130.8204253
fdx6d,0.125,0.03,13,2000000,587.504290997982,5,,1779003131.6670785
fdx6d,0.25,0.15,13,2000000,439.83987897634506,1,,1779003132.3696558
fdx6d,0.25,0.012,13,2000000,551.2601729929447,3,,1779003133.1791003
fdx6d,0.05,0.0,13,2000000,405.90154698491096,1,,1779003133.8427656
fdx6d,0.02,0.0,13,2000000,444.54989901185036,1,,1779003134.5473518
fdx6d,0.125,0.032,13,2000000,446.17416298389435,1,,1779003135.2519333
fdx6d,1.0,0.0,13,2000000,1050.9839839935303,125,,1779003136.5661058
fdx6d,0.25,0.02,13,2000000,569.61130002141,14,,1779003137.3946252
fdx6d,0.25,0.125,13,2000000,660.0923380255699,29,,1779003138.3125286
fdx6d,0.25,0.024,13,2000000,567.7585479617119,5,,1779003139.1387653
fdx6d,0.25,0.021,13,2000000,557.5413210093975,5,,1779003139.9595876
fdx6d,0.25,0.001,13,2000000,558.5558159947395,3,,1779003140.7755978
fdx6d,0.25,0.035,13,2000000,589.4540020227432,18,,1779003141.623602
fdx6d,0.75,0.0,13,2000000,784.6098819971085,52,,1779003142.6703556
fdx6d,0.25,0.045,13,2000000,614.4264779984951,11,,1779003143.5425904
fdx6d,0.125,0.04,13,2000000,473.3865330219269,1,,1779003144.2780356
fdx6d,0.125,0.0,13,2000000,557.0261989831924,1,,1779003145.093675
fdx6d,0.25,0.06,13,2000000,609.7030530273914,18,,1779003145.9603143
fdx6d,0.125,0.05,13,2000000,463.68121299147606,2,,1779003146.6839213
fdx6d,0.125,0.027,13,2000000,563.0771449804306,3,,1779003147.5046427
fdx6d,0.25,0.025,13,2000000,607.0673189759254,7,,1779003148.3734672
fdx6d,0.125,0.005,13,2000000,582.0526569783688,1,,1779003149.2128346
fdx6d,0.25,0.027,13,2000000,561.990032017231,17,,1779003150.0335495
fdx6d,0.125,0.003,13,2000000,415.79396200180054,1,,1779003150.7074013
fdx6d,0.075,0.0,13,2000000,406.40248796343803,1,,1779003151.3738956
fdx6d,0.125,0.02,13,2000000,582.2108330130577,1,,1779003152.2165809
fdx6d,0.125,0.025,13,2000000,445.7143050134182,2,,1779003152.9219916
fdx6d,0.25,0.0,13,2000000,568.8803489804268,10,,1779003153.74819
fdx6d,0.2,0.0,13,2000000,642.8501989841461,17,,1779003154.6493397
fdx6d,0.25,0.022,13,2000000,563.2689909934998,4,,1779003155.4713185
fdx6d,0.125,0.115,13,2000000,533.0577839910984,4,,1779003156.2625303
fdx6d,0.125,0.018,13,2000000,435.7875339984894,2,,1779003156.9563577
fdx6d,0.25,0.005,13,2000000,554.4696640074253,4,,1779003157.7689295
fdx6d,0.25,0.003,13,2000000,565.1814649999142,9,,1779003158.592004
fdx6d,0.125,0.035,13,2000000,,,,1779003160.8537488
fdx6d,0.125,0.026,13,2000000,466.0080109834671,1,,1779003161.579554
fdx6d,0.03,0.0,13,2000000,566.5167810022831,1,,1779003162.4044504
fdx6d,0.25,0.028,13,2000000,584.4112170040607,7,,1779003163.248343
fdx6d,0.25,0.03,13,2000000,567.2698799967766,1,,1779003164.0764518
fdx6d,0.125,0.023,13,2000000,435.74984699487686,1,,1779003164.7708755
fdx6d,0.25,0.023,13,2000000,556.2522619962692,9,,1779003165.5850646
fdx6d,0.125,0.06,13,2000000,468.40880101919174,3,,1779003166.3112411
fdx6d,0.25,0.115,13,2000000,406.29473599791527,1,,1779003166.9761736
fdx6d,0.125,0.012,13,2000000,546.4266729652882,10,,1779003167.7822392
fdx6d,0.25,0.075,13,2000000,608.334861010313,20,,1779003168.651664
fdx6d,0.125,0.028,13,2000000,566.0153010189533,2,,1779003169.4760976
fdx6d,0.125,0.015,13,2000000,422.6507959961891,1,,1779003170.1569443
fdx6d,0.175,0.0,13,2000000,574.1431699991226,24,,1779003170.9891539
fdx6d,0.125,0.021,13,2000000,431.39210200309753,1,,1779003171.6786394
fdx6d,0.125,0.022,13,2000000,432.48020601272583,2,,1779003172.3691788
fdx6d,0.25,0.175,13,2000000,719.7245640456676,34,,1779003173.3472314
fdx6d,0.1,0.0,13,2000000,531.2531990110874,1,,1779003174.1366253
fdx6d,0.25,0.2,13,2000000,735.3440489768982,49,,1779003175.130173
fdx6d,0.25,0.018,13,2000000,548.8192630112171,6,,1779003175.9367957
fdx6d,0.25,0.01,13,2000000,544.1766949892044,18,,1779003176.738004
fdx6d,0.25,0.032,13,2000000,568.5385609865189,14,,1779003177.5655782
fdx6d,0.125,0.008,13,2000000,570.2324219942093,4,,1779003178.3934274
fdx6d,0.5,0.0,13,2000000,537.4553330242634,11,,1779003179.1895785
fdx6d,0.25,0.05,13,2000000,601.3797260224819,3,,1779003180.049636
b10c128,0.2,0.0,13,2000000,253.16844999790192,1153,,1779003180.564541
b10c128,0.125,0.03,13,2000000,58.63962399959564,80,,1779003180.8828099
b10c128,0.125,0.075,13,2000000,122.87026900053024,287,,1779003181.2640398
b10c128,0.075,0.0,13,2000000,133.70990499854088,413,,1779003181.6568527
b10c128,0.25,0.018,13,2000000,43.79736000299454,1,,1779003181.9615638
b10c128,0.125,0.04,13,2000000,111.21524000167847,101,,1779003182.338612
b10c128,0.25,0.005,13,2000000,291.33130100369453,1772,,1779003182.8905613
b10c128,0.25,0.02,13,2000000,53.503398001194,3,,1779003183.205527
b10c128,0.125,0.115,13,2000000,158.45209801197052,528,,1779003183.6236413
b10c128,0.125,0.023,13,2000000,62.34745600819588,11,,1779003183.9472816
b10c128,0.125,0.01,13,2000000,177.90013003349304,722,,1779003184.3845701
b10c128,0.25,0.075,13,2000000,112.33494397997856,261,,1779003184.755663
b10c128,0.175,0.0,13,2000000,271.34438198804855,931,,1779003185.2873442
b10c128,0.25,0.003,13,2000000,282.08482202887535,1656,,1779003185.8281353
b10c128,0.125,0.003,13,2000000,152.52697098255157,628,,1779003186.240282
b10c128,0.125,0.1,13,2000000,135.0463610291481,347,,1779003186.6403654
b10c128,0.125,0.026,13,2000000,56.42740899324417,10,,1779003186.96169
b10c128,0.15,0.0,13,2000000,184.80138197541237,692,,1779003187.4068615
b10c128,0.25,0.012,13,2000000,304.86877900362015,1671,,1779003187.971891
b10c128,0.06,0.0,13,2000000,91.77271300554276,187,,1779003188.3222506
b10c128,0.25,0.026,13,2000000,57.01996695995331,40,,1779003188.6418695
b10c128,0.25,0.175,13,2000000,202.90029200911522,1098,,1779003189.1059353
b10c128,0.25,0.025,13,2000000,46.25159400701523,32,,1779003189.4094985
b10c128,0.25,0.001,13,2000000,282.59052500128746,2055,,1779003189.9513445
b10c128,0.125,0.005,13,2000000,153.22094598412514,930,,1779003190.3647919
b10c128,0.02,0.0,13,2000000,45.998169988393784,6,,1779003190.6696007
b10c128,0.25,0.125,13,2000000,153.0748710334301,801,,1779003191.0818102
b10c128,1.0,0.0,13,2000000,1038.5618489980698,6705,,1779003192.3958256
b10c128,0.125,0.027,13,2000000,134.84587901830673,59,,1779003192.789578
b10c128,0.25,0.035,13,2000000,59.499282985925674,90,,1779003193.1074345
b10c128,0.125,0.045,13,2000000,65.98100298643112,160,,1779003193.4345596
b10c128,0.125,0.0,13,2000000,157.46154701709747,769,,1779003193.8545957
b10c128,0.125,0.02,13,2000000,42.69209897518158,6,,1779003194.1545718
b10c128,0.125,0.022,13,2000000,45.88385200500488,36,,1779003194.4583933
b10c128,0.125,0.008,13,2000000,161.22846499085426,852,,1779003194.8788278
b10c128,0.125,0.06,13,2000000,84.57321900129318,284,,1779003195.221557
b10c128,0.03,0.0,13,2000000,57.41680100560188,53,,1779003195.5374317
b10c128,0.75,0.0,13,2000000,777.9338629841805,4582,,1779003196.578193
b10c128,0.125,0.05,13,2000000,78.24522399902344,214,,1779003196.9166949
b10c128,0.25,0.023,13,2000000,54.09691298007965,35,,1779003197.228573
b10c128,0.25,0.022,13,2000000,50.95048499107361,38,,1779003197.5381927
b10c128,0.25,0.15,13,2000000,176.02756401896477,850,,1779003197.973442
b10c128,0.25,0.015,13,2000000,293.8426249921322,1948,,1779003198.525671
b10c128,0.25,0.01,13,2000000,287.1956769824028,2060,,1779003199.071625
b10c128,0.125,0.001,13,2000000,153.51796498894691,745,,1779003199.4839468
b10c128,0.125,0.032,13,2000000,62.50031501054764,50,,1779003199.8052812
b10c128,0.3,0.0,13,2000000,326.76893600821495,1875,,1779003200.391741
b10c128,0.25,0.045,13,2000000,71.70611101388931,162,,1779003200.721235
b10c128,0.25,0.2,13,2000000,224.68836498260498,1276,,1779003201.206962
b10c128,0.25,0.06,13,2000000,84.72914698719978,248,,1779003201.5515704
