name,n_samples,V_max,best_target,target,status,H,kappa,rel_resid_std,pearson_resid_v,monotonicity_drop,peak_position,y_range,reason
2000-01-22a__turn93,688,15000,winrate_drift,visit_entropy_reduction,degenerate,8.463520651136059e-13,32.00000000000006,0.12426030283625816,-0.49160302417825696,inf,0.0,1.299596059436836,
2000-01-22a__turn93,688,15000,winrate_drift,winrate_drift,clean,0.06760433303981309,667.8047232013462,0.05178610495306176,-0.20625297259358188,0.0,0.9985443959243085,0.07337969541549683,
2000-01-22a__turn93,688,15000,winrate_drift,scoreLead_drift,clean,1.8573304589579271,672.0262759515115,0.05867445980250363,-0.2278816012587972,0.0,0.9985443959243085,1.9088096618652344,
2000-01-22a__turn93,688,15000,winrate_drift,L2_joint_drift,clean,0.0988092898587462,670.1938768359408,0.05502641831837379,-0.21751460751968618,0.0,0.9985443959243085,0.10403067618608475,
2000-01-27c__turn77,504,15000,visit_entropy_reduction,visit_entropy_reduction,clean,1.2061443677615205,24563.98528195529,0.1259903837860371,0.17394581955927754,0.12549856317257024,0.8071570576540755,0.5718255706437119,
2000-01-27c__turn77,504,15000,visit_entropy_reduction,winrate_drift,clean,0.01901573515691517,728.4073028563408,0.1575785596188018,0.1344841383594863,0.0,0.9980119284294234,0.02126103639602661,
2000-01-27c__turn77,504,15000,visit_entropy_reduction,scoreLead_drift,clean,0.6502659858687191,1018.906669506706,0.22766329042099726,0.19220584849342567,0.0,0.9980119284294234,0.803194522857666,
2000-01-27c__turn77,504,15000,visit_entropy_reduction,L2_joint_drift,clean,0.028651314681115626,897.5275803970575,0.1998772902419796,0.19126192729776484,0.0,0.9980119284294234,0.03436144441366196,
2000-01-28a__turn252,165,15000,L2_joint_drift,visit_entropy_reduction,degenerate,1.7236109612682682e-12,108.00000000000003,0.2558222980640328,0.09837169493324147,inf,0.0,0.7729935178002286,
2000-01-28a__turn252,165,15000,L2_joint_drift,winrate_drift,degenerate,27.19750724194683,36907008.00644389,0.24694832447420492,0.7492030742779578,0.0,0.9939024390243902,0.031124353408813477,
2000-01-28a__turn252,165,15000,L2_joint_drift,scoreLead_drift,degenerate,304.869917764646,71129443.07049757,0.2398344064381532,0.5443426140996745,0.0,0.9939024390243902,0.12947094440460205,
2000-01-28a__turn252,165,15000,L2_joint_drift,L2_joint_drift,degenerate,60.56274218010096,47417699.01460176,0.23968876429724445,0.6803183809305932,0.0,0.9939024390243902,0.043521519750356674,
2000-02-07__turn88,678,15000,scoreLead_drift,visit_entropy_reduction,degenerate,3.5536262792976528e-12,26.000000000000274,0.1494351948126268,0.7140175872743593,inf,0.0,0.40787923726572595,
2000-02-07__turn88,678,15000,scoreLead_drift,winrate_drift,clean,0.054219051413982464,15.059412112146475,0.04420519304417131,0.46973558799816395,0.0,0.9985228951255539,0.059631168842315674,
2000-02-07__turn88,678,15000,scoreLead_drift,scoreLead_drift,clean,1.3403180719225847,13.385831510317356,0.036890828866029526,0.37120638711806603,0.0,0.9985228951255539,1.4484210014343262,
2000-02-07__turn88,678,15000,scoreLead_drift,L2_joint_drift,clean,0.0811739991112998,14.192298643529861,0.04022149039788541,0.4267444422316002,0.0,0.9985228951255539,0.08846098184585571,
2000-02-10h__turn87,842,15000,scoreLead_drift,visit_entropy_reduction,degenerate,0.21686613034952057,5.783541206581739,0.11603981392678933,0.10206859394754995,0.5745639227829197,0.0178359096313912,0.9343943070299356,
2000-02-10h__turn87,842,15000,scoreLead_drift,winrate_drift,clean,0.04210413648947765,72.11106437650587,0.06019915412406764,0.4006703766106733,0.0,0.9988109393579072,0.0692359209060669,
2000-02-10h__turn87,842,15000,scoreLead_drift,scoreLead_drift,clean,1.2328949800023188,83.48259560335482,0.049852156892272834,0.3052402903829226,0.0,0.9988109393579072,2.075232744216919,
2000-02-10h__turn87,842,15000,scoreLead_drift,L2_joint_drift,clean,0.061853123624035285,81.57552602064249,0.04990280599241139,0.3970059248090278,0.0,0.9988109393579072,0.10358286648988724,
2000-03-16d__turn109,710,15000,L2_joint_drift,visit_entropy_reduction,degenerate,9.190077603555186e-13,28.000000000000068,0.08952181433479227,0.8000276167603221,inf,0.0,1.4557742579921724,
2000-03-16d__turn109,710,15000,L2_joint_drift,winrate_drift,clean,0.050909207895810285,89.969351933082,0.022854685214201184,-0.2415101676110657,0.0,0.998589562764457,0.05064225196838379,
2000-03-16d__turn109,710,15000,L2_joint_drift,scoreLead_drift,clean,11.125398793710033,80.28834888352773,0.013452443950410436,-0.23441153982845594,0.0,0.998589562764457,11.029891967773438,
2000-03-16d__turn109,710,15000,L2_joint_drift,L2_joint_drift,clean,0.3782892580508159,80.49711583407624,0.012982979749758374,-0.23373717886365888,0.0,0.998589562764457,0.3752533197402954,
2000-03-16e__turn40,847,15000,winrate_drift,visit_entropy_reduction,degenerate,9.231473327650112e-13,20.000000000000092,0.07502078178797655,0.29380022612335405,inf,0.0,1.3669162203304979,
2000-03-16e__turn40,847,15000,winrate_drift,winrate_drift,clean,0.006169464226978066,69.21489015308687,0.0938869071403817,0.06682206424156294,0.0,0.9988179669030733,0.017422974109649658,
2000-03-16e__turn40,847,15000,winrate_drift,scoreLead_drift,clean,0.11877306834927784,39.934517244610724,0.1228464509332366,0.012555471524579104,0.0,0.9988179669030733,0.41976451873779297,
2000-03-16e__turn40,847,15000,winrate_drift,L2_joint_drift,clean,0.0074297143214667495,53.999060758763704,0.1075135358917875,0.04297059247123879,0.0,0.9988179669030733,0.02298254333436489,
2000-03-28__turn38,796,15000,visit_entropy_reduction,visit_entropy_reduction,clean,1.0207343898359986,17417.5013175913,0.11171898755206486,0.3017983943023253,0.0013060720900415124,0.979874213836478,0.583405624619854,
2000-03-28__turn38,796,15000,visit_entropy_reduction,winrate_drift,clean,0.02208263758329608,5739.920635718464,0.14938035013447132,0.046632710103548344,0.0,0.9987421383647799,0.02160578966140747,
2000-03-28__turn38,796,15000,visit_entropy_reduction,scoreLead_drift,clean,0.7973010694434888,6752.259736340836,0.1401083983532124,0.16200198390969311,0.0,0.9987421383647799,0.8259310722351074,
2000-03-28__turn38,796,15000,visit_entropy_reduction,L2_joint_drift,clean,0.03489328722705688,6349.227976273905,0.14141072733241758,0.11893200883733476,0.0,0.9987421383647799,0.035327889025211334,
2000-03-31__turn172,687,15000,winrate_drift,visit_entropy_reduction,degenerate,1770.1929514238554,258162688.2239609,0.1839255810713791,0.8546792340005003,0.0,0.9985422740524781,0.7385791488143456,
2000-03-31__turn172,687,15000,winrate_drift,winrate_drift,clean,0.021162913270035777,675.1780795593207,0.05643179259646842,-0.1253576010871466,0.0,0.9985422740524781,0.02217227593064308,
2000-03-31__turn172,687,15000,winrate_drift,scoreLead_drift,clean,0.49808971713472794,3734.982728573169,0.133589052481115,-0.044128183218628554,0.0,0.9985422740524781,0.5369582176208496,
2000-03-31__turn172,687,15000,winrate_drift,L2_joint_drift,clean,0.04355493561689142,2730.042786015526,0.1148287663393071,-0.06814349428527339,0.0,0.9985422740524781,0.04615582525730133,
2000-04-03d__turn102,955,15000,L2_joint_drift,visit_entropy_reduction,degenerate,1.595128549917741e-12,30.000000000000107,0.1614013833264079,-0.5979558210473396,inf,0.0,0.7313100043789877,
2000-04-03d__turn102,955,15000,L2_joint_drift,winrate_drift,clean,0.019415444353138373,3652.561845620215,0.08293723140973584,0.20757414764745355,0.0,0.9989517819706499,0.04980069398880005,
2000-04-03d__turn102,955,15000,L2_joint_drift,scoreLead_drift,clean,1.0184437901260424,345.8903137089032,0.05612101598908842,-0.08515039832819103,0.0,0.9989517819706499,1.2594265937805176,
2000-04-03d__turn102,955,15000,L2_joint_drift,L2_joint_drift,clean,0.04880939620483288,647.4879877732412,0.04886122885151026,-0.050471969561892926,0.0,0.9989517819706499,0.07480918616056442,
2000-04-08a__turn120,941,15000,L2_joint_drift,visit_entropy_reduction,degenerate,1.953258919116087e-12,30.000000000000128,0.054153143200546025,0.6198434694603371,inf,0.0,0.6085946219341694,
2000-04-08a__turn120,941,15000,L2_joint_drift,winrate_drift,degenerate,1.6808739134672132e-11,87498.00000002343,0.2711139419425246,0.906440862060998,0.0,0.9989361702127659,0.004609333351254463,
2000-04-08a__turn120,941,15000,L2_joint_drift,scoreLead_drift,clean,1.6519759507264875,1068.6756699409736,0.05859135011060761,0.010682962816260773,0.0,0.9989361702127659,1.5705223083496094,
2000-04-08a__turn120,941,15000,L2_joint_drift,L2_joint_drift,clean,0.07173059879855864,1089.1231247146889,0.05855340464235662,0.008160248442882776,0.0,0.9989361702127659,0.06812538206577301,
2000-04-08b__turn49,696,15000,visit_entropy_reduction,visit_entropy_reduction,clean,0.18984018262906271,395.8162339348945,0.034717504750710754,0.4151778153847512,0.0,0.9985611510791367,0.22316823450966014,
